PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
40261292,body mass index (BMI),Yes,['diet'],"This study investigates the relationship between body mass index (BMI) and NPS in AD dementia patients, focusing on the potential mediating role of systemic inflammation.",BMI is related to dietary habits and nutritional status.
40082178,nutrition,Yes,['diet'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",Nutrition is related to dietary habits and consumption.
40082178,physical activity (PA),Yes,['physical_activity'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",PA is associated with less plasma NfL and Aβ.
40082178,sleep,Yes,['sleep'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",Poor sleep linked to elevated plasma Aβ levels.
40072737,protective behaviors,Yes,['behavior_change'],"Knowledge of protective behaviors, and actual engagement in protective behaviors.",Modifications in actions to support brain health.
40072737,behaviors to support brain health,Yes,['behavior_change'],45.5% reported currently engaging in behaviors to support brain health.,Engaging in behaviors to support brain health implies modification.
40072737,steps to support brain health,Yes,['behavior_change'],Less than a third (29.5%) were able to name three steps to support brain health,Refers to actions taken to support brain health
39949308,Brief Behavioral Activation Therapy,Yes,['treatment_adherence_and_compliance'],This study aimed to investigate the effectiveness of Brief Behavioral Activation Therapy (BBAT) on apathy symptoms in older adults with Alzheimer's disease (AD) in a medical center facility.,Therapy intervention aimed at improving patient outcomes
39589019,religion/spirituality,Yes,['spirituality_and_religion'],More frequently attending religious services is significantly associated with reduced ADRD risk.,Religious services attendance is related to spirituality and religion.
39589019,quality of life,Yes,['Undefined'],Past work has identified a relationship between quality of life (QoL) and ADRD risk,Not directly related to given behavior or lifestyle classes
39589019,negative affect,Yes,['spirituality_and_religion'],Higher levels of negative affect are significantly associated with increased ADRD risk,Negative affect is related to spiritual and emotional well-being
39589019,positive affect,Yes,['spirituality_and_religion'],positive affect trended toward reducing ADRD risk,Relates to emotional well-being and spiritual experience
40705698,gaze behavior,No,[],The algorithm proposed here was designed to sub-serve a separate study that uses TOFF and TFD to differentiate apathy from depression in those suffering from Alzheimer's dementia.,"Gaze behavior is related to symptom assessment, not a lifestyle factor."
40705698,apathy,No,[],The algorithm proposed here was designed to sub-serve a separate study that uses TOFF and TFD to differentiate apathy from depression in those suffering from Alzheimer's dementia.,Apathy is a symptom related to Alzheimer's dementia.
40705698,depression,No,[],The algorithm proposed here was designed to sub-serve a separate study that uses TOFF and TFD to differentiate apathy from depression in those suffering from Alzheimer's dementia.,"Depression is a mental health condition, not a lifestyle factor."
40203226,alcohol consumption,Yes,['substance_use'],"Compared with participants who never consumed alcohol, moderate (odds ratio [OR] 1.60, 95% CI 1.19-2.15, p = 0.001), heavy (OR 2.33, 95% CI 1.50-3.63, p < 0.001), and former heavy (OR 1.89, 95% CI 1.41-2.54, p < 0.001) alcohol consumptions were associated with hyaline arteriolosclerosis while only heavy (OR 1.41, 95% CI 1.10-2.30, p = 0.012) and former heavy (OR 1.31, 95% CI 1.02-1.68, p = 0.029) alcohol consumptions were associated with neurofibrillary tangles.",Alcohol consumption is related to substance use.
40431348,dietary habits,Yes,['diet'],"Chronic low-grade inflammation is emerging as a shared mechanism underlying both conditions, and this inflammatory state can be worsened by dietary habits.",Dietary habits influence inflammation and health outcomes.
40431348,dietary behavior,Yes,['diet'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Dietary behavior affects food consumption and nutritional intake.
40431348,sleep disturbances,Yes,['sleep'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Sleep disturbances relate to sleep quality and patterns.
40442881,lifestyle interventions,Yes,"['behavior_change', 'diet', 'physical_activity']","We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education.",Lifestyle interventions include diet and physical activity changes.
40442881,nutrition intervention,Yes,['diet'],Nutrition intervention was designed with input from adults with limited education.,Relates to dietary habits and nutritional intake.
40404275,lifestyle factors,Yes,['Undefined'],"Despite the wealth of evidence suggesting a protective role of lifestyle factors on Huntington's disease (HD) onset and progression, their association with mortality has not been extensively studied.","Lifestyle factors is a broad term, not specific to a class."
40404275,caffeine consumption,Yes,['substance_use'],"In multivariate Cox regression models, after adjusting for age, CAG repeats, and TFC, mortality risk was associated with lower caffeine consumption (HR 0.13, 95% CI 0.04, 0.45).",Caffeine consumption is related to substance use habits.
40404275,alcohol consumption,Yes,['substance_use'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Alcohol consumption is related to substance use.
40404275,smoking,Yes,['substance_use'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Smoking is related to substance use.
40404275,physical activity level,Yes,['physical_activity'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Entity refers to a level of physical activity.
40404275,Mediterranean diet adherence,Yes,['diet'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Relates to habitual consumption of specific dietary patterns.
40357887,sedentary behavior,Yes,['behavior_change'],Greater sedentary behavior is related to neurodegeneration and worse cognition.,Sedentary behavior is related to lifestyle and modifiable actions.
40357887,sedentary time,Yes,['physical_activity'],"In cross-sectional models, greater sedentary time related to a smaller AD-neuroimaging signature",Sedentary time is related to physical activity levels.
40357887,physical activity,Yes,['physical_activity'],Increased sedentary behavior is associated with neurodegeneration and worse cognition in older adults over a 7-year period despite high levels of physical activity,Entity refers to bodily movement enhancing health
40331508,lifestyle changes,Yes,['behavior_change'],Decreased motivation for lifestyle changes was seen after disclosure of both elevated and non-elevated amyloid status and should be targeted.,Lifestyle changes relate to modifying behaviors or habits.
40331508,motivation to change lifestyle,Yes,['behavior_change'],Elevated Aβ disclosure was associated with no changes in depression or memory complaints and a modest decrease in anxiety and motivation to change lifestyle (p < 0.048).,Motivation to change lifestyle implies modifying behaviors or habits.
40304268,physical activity,Yes,['physical_activity'],Evidence suggests that midlife physical activity may reduce Alzheimer's disease (AD) risk.,Entity refers to bodily movement enhancing health.
40304268,physical activity changes,Yes,['physical_activity'],"In at-risk individuals, we investigated midlife physical activity changes in relation to AD-related pathologies.",Relates to bodily movement enhancing health and fitness.
40304268,sedentary behavior,Yes,['physical_activity'],"Remaining sedentary was associated with lower cortical thickness compared to doing limited physical activity, maintaining adherence, or becoming adherent to WHO recommendations.",Lack of physical activity is related to physical activity class
40304268,physical activity increases,Yes,['physical_activity'],Physical activity increases relate to lower Aβ burden in a dose-dependent manner.,Relates to bodily movement enhancing health.
40245823,doing house work daily/exercise once a week,Yes,['physical_activity'],"The following risk factors were associated with the reversion from MCI to normal cognition: education (low to high), age, Mini-Mental State Examination (MMSE), Functional Activities Questionnaire (FAQ), Auditory Verbal Learning Test (AVLT) delay recall test, Apolipoprotein E (APOE) positive, multiple domain impaired, live along, depression, doing house work daily/exercise once a week.",Entity relates to physical activity and exercise frequency.
40232259,healthy diet,Yes,['diet'],"BackgroundHealthy dietary patterns have been linked to reduced risks for cardiovascular diseases and dementia, making nutrition an essential part of a comprehensive approach for dementia prevention.",Entity 'healthy diet' relates to dietary habits and nutrition.
40232259,motivation for healthy eating,Yes,['behavior_change'],"Female sex (b = 0.64, 95% CI: 0.41, 0.88), higher levels of motivation for healthy eating (b = 0.22, 95% CI: 0.10, 0.34) and higher self-efficacy (b = 0.33, 95% CI: 0.20, 0.46) were linked to a healthy diet.",Linked to adopting a healthy diet
40232259,self-efficacy,Yes,['behavior_change'],"Female sex (b = 0.64, 95% CI: 0.41, 0.88), higher levels of motivation for healthy eating (b = 0.22, 95% CI: 0.10, 0.34) and higher self-efficacy (b = 0.33, 95% CI: 0.20, 0.46) were linked to a healthy diet.","Self-efficacy linked to healthy diet, influencing behavior change."
40055039,Healthy Eating Index (HEI-2015),Yes,['diet'],"Five dietary pattern scores were calculated utilizing one (1999-2002) or two repeated (2003-2016) 24hr dietary recalls, including the Healthy Eating Index (HEI-2015), the healthful plant-based diet index (hPDI), the alternate Mediterranean diet (aMED), the Dietary Approach to Stop Hypertension diet (DASH), and the Mediterranean-DASH Intervention for Neurodegenerative Delay diet (MIND) scores.",Measures dietary quality and nutritional patterns.
40055039,Alternate Mediterranean diet (aMED),Yes,['diet'],"Higher aMED score was associated with a lower risk of AD mortality (HR<sub>T3</sub><sub>vs T1</sub>: 0.72, 95 % CI, 0.52-1.00, p-trend = 0.041).",Dietary pattern associated with reduced AD mortality risk.
40055039,Mediterranean-DASH Intervention for Neurodegenerative Delay diet (MIND),Yes,['diet'],"Higher aMED, MIND, HEI-2015, and hPDI were associated with lower odds of p-MCI.",MIND diet is a specific dietary pattern.
40055039,Healthful plant-based diet index (hPDI),Yes,['diet'],"Higher aMED, MIND, HEI-2015, and hPDI were associated with lower odds of p-MCI.",hPDI is related to dietary pattern and cognitive outcomes.
40055039,Dietary Approach to Stop Hypertension diet (DASH),Yes,['diet'],"Five dietary pattern scores were calculated, including the Dietary Approach to Stop Hypertension diet (DASH).",DASH is a dietary pattern score.
39878054,Adverse childhood experiences,No,['Undefined'],"Adverse childhood experiences (ACEs) are associated with an increased risk of developing chronic health conditions, including Alzheimer's disease and related dementias (ADRD) and subjective cognitive decline (SCD), self-reported confusion/memory loss, and an early clinical manifestation of ADRD.",Not a direct behavior or lifestyle factor.
39878054,Childhood abuse,No,['Undefined'],"The odds of SCD were higher with childhood abuse (aOR = 4.3, 95% CI: 1.88-10.02, p < 0.01) or household dysfunction (aOR = 4.7, 95% CI: 2.00-11.07, p < 0.01).",Childhood abuse is not a behavior or lifestyle factor.
39878054,Household dysfunction,No,['Undefined'],"The odds of SCD were higher with childhood abuse (aOR = 4.3, 95% CI: 1.88-10.02, p < 0.01) or household dysfunction (aOR = 4.7, 95% CI: 2.00-11.07, p < 0.01).",Not a direct behavior or lifestyle factor related to ADRD.
39786627,Mild behavioral impairment,No,['Undefined'],To investigate the clinical impact of mild behavioral impairment (MBI) in a predefined cohort with Lewy body disease (LBD) continuum.,"Entity is a symptom, not a lifestyle factor."
39786627,MBI Checklist (MBI-C),No,[],"Evaluations included the Movement Disorder Society-Unified Parkinson's Disease Rating Scale (MDS-UPDRS), neuropsychological tests, and MBI Checklist (MBI-C).","MBI-C is a screening questionnaire, not a behavior factor."
39630270,weekly physical activity,Yes,['physical_activity'],"Cognitive reserve-enhancing factors were rated during three periods of life-course, namely early-life stage (educational attainment,), adulthood (household income) and late-life stage (weekly physical activity).",Entity refers to a lifestyle factor related to physical activity.
39349155,anxiety,Yes,['Undefined'],"In the Alzheimer's Disease Neuroimaging Initiative dataset, anxiety predicted transition to dementia.","Anxiety is related to mental health, not a lifestyle factor."
39349155,anxiety,Yes,['Undefined'],Female participants positive for anxiety and amyloid transitioned more quickly to dementia than male participants.,"Anxiety is a mental health condition, not a behavior or lifestyle factor."
39180168,depression,Yes,['Undefined'],"The negative relationship between depression and EF was stronger in individuals with higher CR levels, suggesting a possible floor effect at lower CR levels.","Depression is a mental health condition, not a lifestyle factor."
39180168,depression,Yes,['Undefined'],"In the multinomial regression, the interaction between CR and depression predicted conversion to MCI status, indicating that lower CR paired with more severe depression at baseline was associated with a higher risk of subsequent impairment.","Depression is a mental health condition, not a lifestyle factor."
40305830,life behaviors,No,[],This approach uses data from the Chinese Longitudinal Healthy Longevity Survey.,Entity not directly related to a specific behavior or lifestyle factor.
40305830,health behaviors,Yes,['Undefined'],"We developed ML models that integrate demographic information, health behaviors, disease history, and blood biomarkers to predict cognitive function at the 3-year follow-up point, specifically identifying individuals who are at risk of experiencing significant declines in cognitive function by that time.","Health behaviors is a broad term, not a specific behavior"
40305830,instrumental activities of daily living,Yes,['treatment_adherence_and_compliance'],"SHAP (Shapley Additive Explanations) analysis identified instrumental activities of daily living, age, and baseline MMSE scores as the most influential predictors for cognitive impairment.",Reflects ability to follow daily routines and tasks.
40294408,social withdrawal,No,[],"Brain-related disorders are characterized by observable behavioral symptoms, for example, social withdrawal.","Entity is a symptom, not a behavior or lifestyle factor."
40294408,social functioning,No,['Undefined'],"These data are collected objectively in real time, avoiding recall bias, and may, therefore, be a useful tool for measuring behaviors related to social functioning.",Not a direct behavior or lifestyle factor related to ADRD.
40294408,total dwell time,Yes,['behavior_change'],"We identified lower total dwell times in participants with AD (26/257, 10.1%) versus withheld HCs (156/257, 60.7%; odds ratio 0.95, 95% CI 0.92-0.97; false discovery rate [FDR]-corrected P<.001),",Measures social functioning through digital phenotyping analysis
40294408,socially active state,Yes,['behavior_change'],"We trained the HMM on a subset of HCs (91/348, 26.1%) and selected a model with socially active and inactive states.",Reflects a change in social behavior or activity level.
40264239,lifestyle factors,Yes,['Undefined'],"Beyond genetics, recent studies highlight the critical role of lifestyle factors in enhancing CR and delaying cognitive decline.",Lifestyle factors is a broad term encompassing multiple classes.
40264239,Resilience Index,Yes,['Undefined'],"We studied DNAm changes associated with the Resilience Index (RI), a composite measure of lifestyle factors, using blood samples from the Healthy Brain Initiative (HBI) cohort.","Composite measure of lifestyle factors, not a specific behavior"
40163795,Grief-related SLEs,No,['Undefined'],"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner.",SLEs is not a behavior or lifestyle factor
40163795,Economic-related SLEs,No,['Undefined'],"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner.",Not a direct behavior or lifestyle factor
40163795,Partner's death,Yes,['grief-related_SLEs'],"Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; <i>p</i> = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; <i>p</i> = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; <i>p</i> = 0.007).","Not a direct match, but closest to spirituality_and_religion or undefined."
40163795,Partner's death,Yes,['Undefined'],"Specifically, partner's death was associated with lower Aβ42/40 (B = -5.19; 95% CI -9.61 to -0.76; <i>p</i> = 0.022) and higher p-tau181 (B = 0.18; 95% CI 0.05-0.32; <i>p</i> = 0.007) and neurogranin (B = 0.19; 95% CI 0.05-0.32; <i>p</i> = 0.007).","Stressful life event, not directly related to given classes."
40163795,Unemployment and economic loss,Yes,['substance_use'],"Unemployment and economic loss were associated with lower GM volumes in limbic and frontal areas, driven by more educated participants and men and by women, respectively.","Not a perfect fit, but closest to 'substance_use' due to potential economic stressors."
40163795,Unemployment and economic loss,Yes,['Undefined'],"Unemployment and economic loss were associated with lower GM volumes in limbic and frontal areas, driven by more educated participants and men and by women, respectively.",Economic stressor not classified under existing behavioral labels.
40313499,sleep quality,Yes,['sleep'],Poor sleep quality was found in 47.7% of participants.,Sleep quality is related to sleep patterns and habits.
40313499,daytime dysfunction,Yes,['sleep'],"Among specific sleep dimensions, there is a significant association between high daytime dysfunction and mild cognitive impairment.",Daytime dysfunction is related to sleep quality.
40313499,sleep duration,Yes,['sleep'],"Besides, a sleep duration of 6-7 h was associated with a reduced risk of mild cognitive impairment.",Sleep duration is related to sleep quality.
40207435,social isolation,Yes,['Undefined'],Alzheimer's disease and related dementias (ADRD) is exacerbated by social isolation.,Social isolation is not a behavior or lifestyle factor
40207435,socialization,Yes,['behavior_change'],One potential intervention for improving the health outcomes of individuals with ADRD is by providing opportunities for socialization that are highly engaging.,Socialization is related to changing social behavior.
40207435,social engagement,Yes,['behavior_change'],"To identify strategies for enhancing social engagement, we studied recorded virtual group sessions of older adults aged ≥ 65, with mild to moderate ADRD who interacted with younger adult facilitators.",Modifying social interaction to enhance engagement.
40207435,group composition,Yes,['Undefined'],"We identified predictors of enhanced engagement related to group composition, structure, leadership, and mode of delivery.",Not directly related to listed behavior or lifestyle factors.
40207435,virtual socialization,Yes,['behavior_change'],Virtual socialization can help mitigate lack of opportunity for social contact.,Enhances social interaction and engagement.
40207435,group size,Yes,['Undefined'],"Group size, behavior, composition, and time spoken contributed to social engagement.",Not directly related to a specific behavior or lifestyle factor.
40148225,loneliness,Yes,['Undefined'],Factors such as increased medication use (OR = 1.10 [95%CI 1.02 to 1.19]) and loneliness (OR = 2.51 [95%CI 1.44 to 4.36]) were associated with a higher likelihood of unmet environmental needs.,Loneliness is a social factor related to mental health.
40148225,social support,Yes,['Undefined'],"Similarly, the absence of a caregiver (OR = 2.81 [95%CI 1.03 to 7.64]), lower social support (OR = 1.71 [95%CI 1.02 to 2.84]), and poor physical health (OR = 8.40 [95%CI 3.39 to 20.81]) correlated with unmet physical needs.","Social support is a social factor, not directly a behavior or lifestyle factor."
40148225,living alone,Yes,['Undefined'],Participants living alone demonstrated higher levels of unmet physical needs (β = 0.27 [95%CI 0.01 to 0.53]).,"Relates to social isolation, not a direct behavior factor."
40148225,poor physical health,No,[],"Similarly, the absence of a caregiver (OR = 2.81 [95%CI 1.03 to 7.64]), lower social support (OR = 1.71 [95%CI 1.02 to 2.84]), and poor physical health (OR = 8.40 [95%CI 3.39 to 20.81]) correlated with unmet physical needs.",Not a direct behavior or lifestyle factor.
40025716,Smoking behaviors,Yes,['substance_use'],"Smoking has been linked to dementia, but the causal relationship has not been well established.",Smoking is a form of substance use affecting health.
40025716,Ever smoking,Yes,['substance_use'],"Using ever smoking polygenic score as a validated instrumental variable, we detected strong causal effects of ever smoking, current smoking, and total smoking years on cognitive impairment (all p < 0.001).",Smoking is a form of substance use.
40025716,Current smoking,Yes,['substance_use'],"Current smoking was associated with 1.33 times higher odds of cognitive impairment-no dementia (95% CI: 1.06, 1.65) in European ancestry participants (N = 7708).",Smoking is a form of substance use.
40025716,Total smoking years,Yes,['substance_use'],"Among participants who had ever smoked, each 10 additional year of smoking was associated with 1.11 times higher odds of cognitive impairment-no dementia (95% CI: 1.10, 1.22).",Smoking is a substance use behavior affecting cognitive health.
39916679,repetitive negative thinking,Yes,['Undefined'],"A range of mental health and psychological aspects, including clinical symptoms, stable personality traits, and more specific constructs or processes (e.g. repetitive negative thinking, purpose in life), are associated with cognitive aging and dementia risk.",Not directly related to a specific behavior or lifestyle factor.
