PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
40407095,socioeconomic status,Yes,['socioeconomic_status'],"UDS SDOH include transportation, socioeconomic status, social relationships, health care, and discrimination.",Entity directly represents an individual's economic and social position.
40407095,financial security,Yes,"['financial_stress', 'socioeconomic_status']","This article offers rationale, empirical support, and guidance for using the selected constructs: transportation security, financial security, social connectedness, health care experiences, and discrimination, as well as recommendations for next steps that each ADRC can take to maximize local and field-level progress.",Financial security relates to stress and overall socioeconomic standing.
39630270,financial adversity,Yes,"['income', 'socioeconomic_status']",Six ACEs were assessed from two dimensions namely financial adversity and childhood trauma.,Financial adversity relates to income and socioeconomic status.
39630270,household income,Yes,"['income', 'socioeconomic_status']","Cognitive reserve-enhancing factors were rated during three periods of life-course, namely early-life stage (educational attainment,), adulthood (household income) and late-life stage (weekly physical activity).",Household income is a measure of earnings and social position.
40163795,economic-related SLEs,Yes,['financial_stress'],Less educated participants and women reported more grief-related and economic-related SLEs.,Economic stressors are linked to negative ADRD outcomes.
40163795,economic SLEs,Yes,['financial_stress'],"Grief-related SLEs were associated with AD and neurodegeneration CSF outcomes while economic SLEs were associated with MRI-based GM outcomes, both in an age-independent manner.",Economic SLEs are linked to brain structure changes related to ADRD.
40163795,Unemployment,Yes,['employment'],"Unemployment and economic loss were associated with lower GM volumes in limbic and frontal areas, driven by more educated participants and men and by women, respectively.",Unemployment is a form of engagement in paid work.
40163795,economic loss,Yes,['financial_stress'],"Unemployment and economic loss were associated with lower GM volumes in limbic and frontal areas, driven by more educated participants and men and by women, respectively.",Economic loss is a source of financial strain impacting brain health.
40138617,Social Vulnerability index (SVI),Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']",The primary study objective was to examine the association between Social Vulnerability index (SVI) and risk of incident Alzheimer disease (AD) and rate of cognitive decline.,SVI reflects socioeconomic status and economic circumstance related to ADRD risk.
40138617,SVI,Yes,['socioeconomic_status'],The association of SVI with clinically diagnosed incident AD was examined using a logistic regression model and global cognitive decline using a linear mixed-effects model.,SVI reflects community-level socioeconomic and demographic factors linked to AD risk.
40138617,SVI percentile,Yes,['socioeconomic_status'],The annual rate of global cognitive decline was 0.055 SD units (SDU) for participants below the 25th SVI percentile.,SVI percentile reflects socioeconomic status linked to cognitive decline.
40138617,higher SVI,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']","Most Black participants who lived in areas with higher SVI that had over twice the risk of incident AD than most White participants who lived in areas with lower SVI, showing a higher social burden in Black older adults.",SVI reflects socioeconomic status and living conditions linked to ADRD risk.
40189829,neighborhood disadvantage,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']",We investigated the association of neighborhood disadvantage with the incidence of Alzheimer's disease and related dementias (ADRD) in the longitudinal Black Women's Health Study (BWHS).,Neighborhood disadvantage reflects socioeconomic status and living circumstances impacting ADRD risk.
40189829,Area Deprivation Index (ADI),Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']",The Area Deprivation Index (ADI) was assigned to participant residential block groups over follow-up.,"ADI reflects neighborhood disadvantage, linked to SES and living conditions."
40189829,neighborhood disadvantage,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']","Age- and education-adjusted hazard ratios (HRs) for ADRD increased as neighborhood disadvantage increased, to 1.42 (95% confidence interval [CI] 1.06-1.91) in the most disadvantaged quintile compared to the least disadvantaged quintile, with a significant linear trend (p = 0.012).",Neighborhood disadvantage reflects socioeconomic status and living circumstances.
40189829,individual income,Yes,"['income', 'socioeconomic_status']","Associations remained, although somewhat attenuated, when individual income was controlled.",Individual income is a measure of financial resources and SES.
40189829,socioeconomic status (SES),Yes,['socioeconomic_status'],The area-level association of deprivation with ADRD was in part explained by individual differences in socioeconomic status (SES).,SES is a measure of economic and social position.
40189829,area deprivation,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']",Higher levels of area deprivation were associated with higher dementia risk.,Area deprivation reflects socioeconomic status and living conditions linked to ADRD.
40148225,low education,Yes,['socioeconomic_status'],Lacking a care grade (access to social care) and low education were found to be risk factors for the occurrence of unmet needs in almost all areas.,Education level is a key component of socioeconomic status.
40148225,care grade,Yes,['healthcare_payment_source'],Lacking a care grade (access to social care) and low education were found to be risk factors for the occurrence of unmet needs in almost all areas.,"Care grade relates to access to social care, a form of healthcare payment."
40148225,access to social care,Yes,['healthcare_payment_source'],Lacking a care grade (access to social care) and low education were found to be risk factors for the occurrence of unmet needs in almost all areas.,Access to social care relates to healthcare payment and support systems.
40072379,sociodemographic development,Yes,['socioeconomic_status'],"Cross-country inequality analyses indicated that disability-adjusted life years of Alzheimer's disease and other dementias were skewed and higher in countries with higher sociodemographic development, and the inequality increased with time except for education expenditure-related inequality.",Sociodemographic development reflects economic and social position.
40072379,government expenditure on education (% of GDP),No,[],Disability-adjusted life years of Alzheimer's disease and other dementias across 204 countries/territories and global age-sex distribution in 2021 were illustrated.,"Entity is a sociodemographic factor, not directly economic stability related to ADRD."
40072379,net national income per capita,No,[],Disability-adjusted life years of Alzheimer's disease and other dementias across 204 countries/territories and global age-sex distribution in 2021 were illustrated.,"This sentence describes data illustration, not impact on ADRD."
40072379,health expenditure per capita,No,[],Disability-adjusted life years of Alzheimer's disease and other dementias across 204 countries/territories and global age-sex distribution in 2021 were illustrated.,"This sentence describes data illustration, not impact on ADRD."
39571734,economic burden,Yes,"['financial_stress', 'problem_related_to_housing_and_economic_circumstance']",We estimated the economic burden of unpaid caregivers and patient productivity loss because of AD across all disease severity stages to better understand the indirect impacts of AD.,Economic burden represents financial strain and circumstance related to ADRD.
39571734,unpaid caregiver burden,Yes,['expense'],We estimated the economic burden of unpaid caregivers and patient productivity loss because of AD across all disease severity stages to better understand the indirect impacts of AD.,Caregiver burden represents a significant financial cost related to ADRD.
39571734,patient productivity loss,Yes,['income'],We estimated the economic burden of unpaid caregivers and patient productivity loss because of AD across all disease severity stages to better understand the indirect impacts of AD.,Productivity loss relates to income generation potential.
40065204,economic burden,Yes,['financial_stress'],Understanding these barriers is crucial for improving service utilization and alleviating the economic burden on families and national health systems.,Economic burden represents financial strain on families and health systems.
40065204,financial barriers,Yes,['financial_stress'],"These studies highlighted several barriers to dementia care, categorised into information, organizational, cultural, stigma-related, financial, and logistical challenges.",Financial barriers represent economic hardship impacting dementia care access.
40065204,high costs of care,Yes,['expense'],"Financial barriers were associated with the high costs of care, and logistical barriers included limited availability and accessibility of support services.",High costs of care represent financial outlays impacting ADRD care access.
40156267,income,No,[],Statin initiation (vs non-initiation) was not associated with ADRD incidence in any of the 32 subgroups (p > .05).,"The sentence discusses statin initiation and ADRD incidence, not income's impact."
40156267,highest income category,Yes,"['income', 'socioeconomic_status']",Hazard ratios ranged from 0.964 (95% CI: 0.923 to 1.006) among Asian-identified participants to 1.122 (95% CI: 0.995 to 1.265) in the highest income category.,Income level is directly related to socioeconomic status and ADRD risk.
40123183,low-income Latinos,Yes,"['income', 'socioeconomic_status']","Engagement in learning new skills can potentially foster cognitive and functional growth among low-income Latinos, a population at high risk for developing Alzheimer's disease and related dementias.",Entity describes a group defined by low income and socioeconomic status.
40123183,finances,Yes,"['income', 'financial_stress']","Some of the identified barriers include lacking good health, finances, learning opportunities, technology, proficiency in English, transportation, and motivation.",Lack of finances impacts income and causes financial stress.
40123183,financial situation,Yes,['income'],"Participants were most interested in learning technology, English, sewing skills, and culinary arts to primarily improve their financial situation.",Improving financial situation relates to income generation.
40123183,financial resources,Yes,"['income', 'wealth']",These findings highlight the privilege of prioritizing leisure activities for novel skill learning in old age for those with more financial resources.,Financial resources relate to income and wealth impacting ADRD risk.
40110699,neighborhood disadvantage,Yes,"['socioeconomic_status', 'problem_related_to_housing_and_economic_circumstance']","Neighborhood disadvantage was associated with worse cognitive performance on memory, executive function, processing speed, and preclinical Alzheimer's tests on both datasets.",Neighborhood disadvantage reflects socioeconomic status and living circumstances impacting cognition.
40110699,Area Deprivation Index (ADI),Yes,['socioeconomic_status'],Neighborhood disadvantage was obtained using Area Deprivation Index (ADI) and its association with cognitive performance and MSN features was analyzed using linear regression and mediation analysis.,"ADI measures neighborhood disadvantage, reflecting socioeconomic status."
39961183,socioeconomic factors,Yes,['socioeconomic_status'],"Low education, depression, hypertension, and socioeconomic factors were commonly examined whereas hearing loss, high Low-Density Lipoprotein cholesterol, and air pollution were significantly underrepresented.",Entity directly refers to socioeconomic status as a risk factor.
39961183,socioeconomic disparities,Yes,['socioeconomic_status'],"Research on the modifiable risk factors of dementia in India remains limited with contextual variations, socioeconomic disparities, and environmental reasons playing a crucial role.",Disparities in socioeconomic status impact dementia risk factors.
40053723,financial issues,Yes,"['financial_stress', 'problem_related_to_housing_and_economic_circumstance']","Other topics covered various challenges in caregiving, such as duration of medical care (1954/3028, 64.53%), sleep and incontinence (1536/3028, 50.73%), financial issues (1348/3028, 44.52%), and nursing home (1221/3028, 40.32%).",Financial issues are a challenge related to economic circumstance and stress.
40053723,finances,Yes,['financial_stress'],"Sleep and incontinence (ρ=0.14, P<.001) and finances (ρ=0.24, P<.001) were positively, weakly correlated with anger.",Finances are linked to negative emotions (anger) in caregivers of ADRD patients.
39965199,work and employment,Yes,['employment'],"Contributors also reported impacts on care partners' daily life (9/70, 13%) and work and employment (8/70, 11%).",Entity directly relates to job-related activities and their impact.
39965199,loss of employment,Yes,['employment'],"Caregiving had long-term consequences for care partners, including diminished personal well-being, family and personal sacrifices, loss of employment, and unanticipated financial burdens.",Loss of employment directly relates to job-related activities and outcomes.
39965199,financial burdens,Yes,['financial_stress'],"Caregiving had long-term consequences for care partners, including diminished personal well-being, family and personal sacrifices, loss of employment, and unanticipated financial burdens.",Financial burdens represent material strain due to insufficient resources.
39665593,Economic stability,Yes,['socioeconomic_status'],"Research has established that living in an environment with greater economic stability (ES) or healthcare access (HCA) is associated with better baseline cognition, but the interactive effects between these distinct SSDoH on cognition over time have not been studied.",Economic stability is linked to better cognitive outcomes.
39665593,Economic stability (ES),Yes,['socioeconomic_status'],"Therefore, the present study examined the independent and interactive effects of ES and HCA on 10-year change in cognitive functioning within a large sample of racially diverse community-dwelling older adults.",Economic stability is a key component of socioeconomic status.
39665593,Economic stability (ES),Yes,['socioeconomic_status'],Multilevel mixed effects models were used to assess associations between ES and HCA factors on individual-level memory and reasoning trajectories.,Economic stability is a key component of socioeconomic status.
39665593,Economic stability (ES),Yes,['socioeconomic_status'],"Results revealed there was no significant ES × HCA interaction on longitudinal cognitive trajectories across the whole sample or within race-stratified groups, but there was a significant interaction on memory level.",Economic stability is a key component of socioeconomic status.
39665593,Economic stability (ES),Yes,"['income', 'socioeconomic_status']",Higher ES levels were independently associated with slower age-related memory declines among Black/African American older adults.,Economic stability is linked to slower cognitive decline.
39665593,Economic stability (ES),Yes,['socioeconomic_status'],"In contrast, higher ES and HCA levels were both independently associated with faster age-related reasoning declines among White participants.",Economic stability is linked to cognitive decline in White participants.
39665593,Economic stability (ES),Yes,['socioeconomic_status'],Results demonstrated that ES and HCA exerted synergistic effects on memory level across ages in the whole sample.,Economic stability is linked to cognitive outcomes across ages.
39804889,low socioeconomic status (SES),Yes,['socioeconomic_status'],"Ambient air pollution, detrimental built and social environments, social isolation (SI), low socioeconomic status (SES), and rural (versus urban) residence have been associated with cognitive decline and risk of Alzheimer's disease and related dementias (ADRD).",SES is a key indicator of economic and social position.
39794733,employment,Yes,['employment'],"Data were collected during each survey cycle on self-reported domains of SDoH, which included eight subscales: employment, family income-to-poverty ratio, food security, education level, health insurance coverage, type of health insurance, home ownership, and marital status.",Employment is listed as a social determinant affecting cognitive performance.
39794733,family income-to-poverty ratio,Yes,"['income', 'socioeconomic_status']","Data were collected during each survey cycle on self-reported domains of SDoH, which included eight subscales: employment, family income-to-poverty ratio, food security, education level, health insurance coverage, type of health insurance, home ownership, and marital status.",Income-to-poverty ratio reflects financial resources and social standing.
39773296,socioeconomic status,Yes,['socioeconomic_status'],"Subsequently, our multivariable analyses identified 41 variables that were significantly associated with at least one cognitive function, spanning categories such as education, socioeconomic status, lifestyle factors, body measurements, mental health, medical conditions, early life factors, and household characteristics.",Entity directly represents an individual's economic and social position.
39965544,income,Yes,"['income', 'socioeconomic_status']","LBD group had lower years of education, income, subjective social status than controls, with larger differences for males than females (p < 0.05 for all).",Lower income is associated with LBD group compared to controls.
39965544,education,Yes,['socioeconomic_status'],"LBD group had lower years of education, income, subjective social status than controls, with larger differences for males than females (p < 0.05 for all).",Education level is a key component of socioeconomic status.
39761458,risk-adjustment payment model,Yes,['healthcare_payment_source'],"In 2020, the Centers for Medicare and Medicaid Services reintroduced Alzheimer's disease and related dementias to its risk-adjustment payment model for Medicare Advantage (MA) plans.",Payment model influences healthcare access and coverage for ADRD.
39761458,Medicare Advantage (MA) plans,Yes,['healthcare_payment_source'],"In 2020, the Centers for Medicare and Medicaid Services reintroduced Alzheimer's disease and related dementias to its risk-adjustment payment model for Medicare Advantage (MA) plans.",MA plans are a form of healthcare payment source.
39761458,risk-adjustment model,Yes,['healthcare_payment_source'],"Using 2017-20 data for 100 percent of community-dwelling beneficiaries enrolled in Medicare, we evaluated how the reintroduction of dementia to the risk-adjustment model affected rates of new (incident) dementia diagnoses among beneficiaries enrolled in MA relative to those enrolled in traditional Medicare.","Model influences payment for dementia diagnoses, impacting healthcare access."
39761458,payment change,Yes,['healthcare_payment_source'],"In response to the payment change, annual incident dementia diagnosis rates in MA increased by 11.5 percent relative to traditional Medicare.",Payment change affects how healthcare costs are covered.
39761458,Financial incentives,Yes,['financial_stress'],"Financial incentives to detect dementia increased dementia diagnoses, particularly among beneficiaries at high risk for dementia and undetected dementia, but questions remain about potential overdiagnosis or upcoding.",Incentives influence behavior related to financial resources and health outcomes.
39719081,financial strain,Yes,['financial_stress'],"These caregivers may experience high levels of financial, mental, and physical strain associated with providing care.",Financial strain is a form of psychological or material stress.
39687720,socioeconomic factors,Yes,['socioeconomic_status'],Racial disparities and socioeconomic factors associated with post-acute rehabilitation facility utilization among Nevadans with Alzheimer's disease and related disorders and extremity fractures: insights of age-friendly and dementia-friendly state planning in U.S,Socioeconomic factors directly relate to an individual's economic and social position.
39687720,socioeconomic factors,Yes,['socioeconomic_status'],Racial disparities and socioeconomic factors associated with post-acute rehabilitation facility utilization among Nevadans with Alzheimer's disease and related disorders and extremity fractures: insights of age-friendly and dementia-friendly state planning in U.S,Socioeconomic factors directly relate to an individual's economic and social position.
39687720,Medicaid services,Yes,['healthcare_payment_source'],"Being Hispanic, presence of cerebrovascular disorder (CVD), use of Medicaid services, and the COVID-19 pandemic were associated with lower probabilities of utilizing rehabilitation facilities.",Medicaid is a source of payment for healthcare services.
39687720,Medicaid services,Yes,['healthcare_payment_source'],"Caregiving for Hispanics, presence of CVD, and use of Medicaid services were associated with the risk of disability and caregiver burden, due to shifting trends from rehabilitation facilities to homes with services.",Medicaid is a source of payment for healthcare services.
39387147,socioeconomic status,Yes,['socioeconomic_status'],The complex associations of socioeconomic status (SES) and lifestyle with dementia are unclear.,Entity directly refers to socioeconomic status and its link to dementia.
39387147,Townsend Deprivation Index,Yes,['socioeconomic_status'],SES was assessed using the Townsend Deprivation Index.,"Index measures area-based deprivation, reflecting socioeconomic status."
39387147,socioeconomic disparities,Yes,['socioeconomic_status'],Lifestyles explained ≤7.8% of socioeconomic disparities in dementia.,Disparities reflect differences in socioeconomic status related to dementia.
39387147,low SES,Yes,['socioeconomic_status'],"The hazard ratios (HRs) and 95% confidence intervals (CIs) for when participants with low SES were compared with participants with high SES were 1.32 (1.22-1.42) for all-cause dementia, 1.25 (1.11-1.40) for Alzheimer's disease (AD), and 1.61 (1.37-1.90) for vascular dementia (VD).",SES is a measure of economic and social position.
39387147,high SES,Yes,['socioeconomic_status'],"The hazard ratios (HRs) and 95% confidence intervals (CIs) for when participants with low SES were compared with participants with high SES were 1.32 (1.22-1.42) for all-cause dementia, 1.25 (1.11-1.40) for Alzheimer's disease (AD), and 1.61 (1.37-1.90) for vascular dementia (VD).",SES is a measure of economic and social position.
39387147,low SES,Yes,['socioeconomic_status'],"The HRs (95% CIs) for all-cause dementia, AD, and VD comparing participants with low SES and the least healthy lifestyle versus those with high SES and the healthiest lifestyle were 1.82 (1.56-2.11), 1.51 (1.20-1.90), and 2.56 (1.81-3.61), respectively.",SES is a measure of economic and social position.
39387147,high SES,Yes,['socioeconomic_status'],"The HRs (95% CIs) for all-cause dementia, AD, and VD comparing participants with low SES and the least healthy lifestyle versus those with high SES and the healthiest lifestyle were 1.82 (1.56-2.11), 1.51 (1.20-1.90), and 2.56 (1.81-3.61), respectively.",SES is a measure of economic and social position.
39387147,socioeconomic inequalities,Yes,['socioeconomic_status'],"Adhering to a healthy lifestyle may prevent dementia across all socioeconomic groups, but socioeconomic inequalities in dementia cannot be fully addressed by promoting healthy lifestyles alone.",Inequalities based on economic and social position impact dementia risk.
39143006,financial resources,Yes,['wealth'],"Proactive decision-making was facilitated by (1) prior experience witnessing the challenges of caring for a person with advanced dementia in the home; and (2) having substantial financial resources such that participants could seek major home adaptations or avoid ""lower quality"" institutions.",Financial resources directly relate to wealth and influence care decisions.
39103236,financial planning,Yes,"['financial_stress', 'expense']",Care partners of persons living with dementia perform significant financial planning in partnership with the person for whom they care.,Financial planning relates to managing expenses and potential stress.
39103236,income,Yes,"['income', 'socioeconomic_status']","We sought to understand whether income, education, relationship type, and years of experience are related to care partners' level of confidence in financial planning.",Income is a key component of socioeconomic status impacting financial planning confidence.
39103236,lower incomes,Yes,['income'],"Differences in confidence were observed among care partners with lower incomes, less experience, and caring for a parent.",Lower incomes directly relate to the availability of financial resources.
39103236,care budgeting,Yes,"['expense', 'financial_stress']","Qualitatively, participants described the challenges of care budgeting and protecting personal finances; confusion about long-term care insurance and accessing resources; and, among confident care partners, reasons for this sense of preparedness.",Care budgeting relates to managing expenses and potential financial stress.
39103236,personal finances,Yes,"['financial_stress', 'wealth']","Qualitatively, participants described the challenges of care budgeting and protecting personal finances; confusion about long-term care insurance and accessing resources; and, among confident care partners, reasons for this sense of preparedness.",Protecting personal finances relates to financial stress and wealth management.
39103236,long-term care insurance,Yes,['healthcare_payment_source'],"These results underscore the need for tailored interventions and technologies that increase care partners' confidence in specific aspects of financial planning, including long-term care insurance, available financial support, and what to do when money runs out.",Insurance is a means to cover healthcare costs.
39103236,available financial support,Yes,"['income', 'healthcare_payment_source']","These results underscore the need for tailored interventions and technologies that increase care partners' confidence in specific aspects of financial planning, including long-term care insurance, available financial support, and what to do when money runs out.",Refers to resources and aid related to income and healthcare costs.
38627924,Socioeconomic Status,Yes,['socioeconomic_status'],The current study aims to determine the influence of sociocultural factors via a measure of Socioeconomic Status (SES) which provides a more holistic approach to these common confounders.,Entity directly measures socioeconomic position influencing health outcomes.
38627924,SES,Yes,['socioeconomic_status'],ANOVA/ANCOVA models confirmed that performance of healthy and aMCI participants on traditional neuropsychological tests were sensitive to SES whereas the VSTMB Test was not.,SES is a measure of socioeconomic status impacting cognitive performance.
39407224,socioeconomic state,Yes,['socioeconomic_status'],"Psychosocial states were measured by 22 items related to five dimensions, including psychiatric history, recent stressful life events, current psychiatric symptoms, social contact, and individual socioeconomic state.",Entity directly refers to an individual's economic and social position.
39407224,socioeconomic state,Yes,['socioeconomic_status'],"Compared to individuals with a pattern of 'good state', individuals with other unfavorable patterns, featured by varying degrees of poor psychological state ('fair state' and 'mildly, moderately, and extremely poor psychological state'), low social contact or socioeconomic state ('living alone' and 'short education years'), were all at an increased risk of dementia (hazard ratios [HR] between 1.29 and 2.63).",Entity directly relates to an individual's economic and social position.
39208703,Child Support Grant,Yes,['income'],We exploited exogenous variation in eligibility for South Africa's Child Support Grant (CSG) to estimate the longitudinal association between potential CSG benefit and cognitive trajectories in rural mothers with <10 children (n = 1090).,"CSG provides monthly cash payments, representing income support."
39208703,monthly cash payments,Yes,['income'],"South Africa's CSG delivers monthly cash payments to primary caregivers, predominantly mothers, to offset the costs associated with child rearing.",Monthly cash payments represent income received by caregivers.
39208703,household wealth,Yes,"['wealth', 'socioeconomic_status']",We stratified all models by the mother's total number of children (1-4 and 5-9) and examined effect modification by household wealth and the mother's education level.,Household wealth is a measure of financial assets and socioeconomic position.
39140428,"incomes below $12,000/year",Yes,['income'],"Diverse older adults (60+) living in the Richmond, VA, local area, with the following risk factors, incomes below $12,000/year and managing diabetes or cardiovascular disease, were offered weekly lifestyle telephone health coaching for 12 weeks in 2019-2020 (intervention group).",The entity describes a specific level of monetary earnings for participants.
39038839,socioeconomic factors,Yes,['socioeconomic_status'],"During the program, data from the Health and Retirement Study were used to investigate multiple topics related to both financial and non-financial costs of ADRD including: (1) life course socioeconomic factors, (2) costs of preclinical ADRD, (3) COVID-19, (4) family members' employment outcomes, (5) geographic contexts, (6) monetary value of unpaid ADRD care, and (7) spousal relations for couples living with ADRD.",Entity represents economic and social position related to ADRD costs.
39038839,employment outcomes,Yes,['employment'],"During the program, data from the Health and Retirement Study were used to investigate multiple topics related to both financial and non-financial costs of ADRD including: (1) life course socioeconomic factors, (2) costs of preclinical ADRD, (3) COVID-19, (4) family members' employment outcomes, (5) geographic contexts, (6) monetary value of unpaid ADRD care, and (7) spousal relations for couples living with ADRD.",Refers to job-related activities influencing socioeconomic and health outcomes.
39038839,unpaid ADRD care,Yes,['expense'],"During the program, data from the Health and Retirement Study were used to investigate multiple topics related to both financial and non-financial costs of ADRD including: (1) life course socioeconomic factors, (2) costs of preclinical ADRD, (3) COVID-19, (4) family members' employment outcomes, (5) geographic contexts, (6) monetary value of unpaid ADRD care, and (7) spousal relations for couples living with ADRD.",Monetary value of unpaid care represents a financial cost related to ADRD.
38595051,financial capacity,Yes,['financial_stress'],Previous research has noted that a person-centered approach to financial capacity assessment is feasible.,"Financial capacity relates to managing finances, impacting stress and ADRD."
38595051,income,Yes,['income'],"This study of personal finance included a review of 12 months of checking account statements followed by research interviews to investigate income, spending, financial literacy, and financial decision-making.",Income is a key component of financial resources impacting ADRD.
38595051,spending,Yes,['expense'],"This study of personal finance included a review of 12 months of checking account statements followed by research interviews to investigate income, spending, financial literacy, and financial decision-making.",Spending is a type of expense related to financial status.
38595051,financial literacy,Yes,['socioeconomic_status'],"This study of personal finance included a review of 12 months of checking account statements followed by research interviews to investigate income, spending, financial literacy, and financial decision-making.",Financial literacy is a component of socioeconomic status.
38595051,financial decision-making,Yes,['financial_stress'],"This study of personal finance included a review of 12 months of checking account statements followed by research interviews to investigate income, spending, financial literacy, and financial decision-making.","Financial decision-making relates to managing resources, impacting stress levels."
38595051,excess spending,Yes,['expense'],There was a significant difference in excess spending between those with early memory loss and those with no memory loss.,Excess spending relates to costs affecting financial status.
38595051,financial decision-making risk,Yes,['financial_stress'],"There was a significant difference in financial decision-making risk scores between the groups, as well as on a memory measure and a financial literacy measure.",Risk in financial decision-making relates to potential financial stress.
38595051,financial decision-making,Yes,['financial_stress'],In a hierarchical regression analysis financial decision-making was the only measure significantly related to excess spending.,"Financial decision-making relates to managing resources, impacting stress levels."
