PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
40397128,sleep,Yes,['sleep'],Greater caregiver General Distress was associated with greater PWD speech/language and sleep symptoms.,Sleep symptoms in PWD impact caregiver distress.
40397128,speech/language,No,['Undefined'],Greater caregiver General Distress was associated with greater PWD speech/language and sleep symptoms.,"Speech/language deficits are symptoms, not behavior/lifestyle factors."
40397128,speech/language,No,['Undefined'],"Lower caregiver Relationship Quality was associated (at trend, <i>p</i> < 0.10, levels) with greater PWD speech/language and activities of daily living symptoms.","Speech/language is a symptom, not a behavior or lifestyle factor."
40397128,activities of daily living,No,[],"Lower caregiver Relationship Quality was associated (at trend, <i>p</i> < 0.10, levels) with greater PWD speech/language and activities of daily living symptoms.","Activities of daily living are symptoms, not a behavior/lifestyle factor."
40397128,speech/language symptoms,No,[],"Correlations with the seven individual caregiver outcome measures revealed that speech/language symptoms were the most robust predictors (correlated with five measures), followed by sleep and activities of daily living symptoms (correlated with two measures), and memory, visual/spatial, and motor symptoms (correlated with one measure).","Entity represents a symptom, not a behavior or lifestyle factor."
40397128,sleep,Yes,['sleep'],"Correlations with the seven individual caregiver outcome measures revealed that speech/language symptoms were the most robust predictors (correlated with five measures), followed by sleep and activities of daily living symptoms (correlated with two measures), and memory, visual/spatial, and motor symptoms (correlated with one measure).",Sleep symptoms are linked to caregiver distress in dementia.
40397128,activities of daily living symptoms,No,[],"Correlations with the seven individual caregiver outcome measures revealed that speech/language symptoms were the most robust predictors (correlated with five measures), followed by sleep and activities of daily living symptoms (correlated with two measures), and memory, visual/spatial, and motor symptoms (correlated with one measure).","Entity represents a symptom, not a behavior or lifestyle factor."
40325979,Sleep disturbances,Yes,['sleep'],BackgroundSleep disturbances are common in dementia but rarely studied in memory clinics.,Sleep disturbances are a common factor impacting dementia cognition.
40325979,obstructive sleep apnea (OSA),Yes,['sleep'],OSA was linked to impaired global cognition and memory (p < 0.05).,OSA is a sleep disorder impacting cognition.
40325979,sleep duration,Yes,['sleep'],"Analysis of Covariance and multinomial logistic regression examined the impact of OSA, sleep duration, insomnia, and sleep quality on cognition and cognitive status.",Sleep duration is a key aspect of sleep patterns affecting cognition.
40325979,circadian phase shift,Yes,['sleep'],"we aimed to (1) identify rates of obstructive sleep apnea (OSA), abnormal sleep duration, circadian phase shift, insomnia, poor sleep quality, and REM sleep behavior disorder (RBD);",Circadian phase shift is a type of sleep disturbance.
40325979,insomnia,Yes,['sleep'],"Analysis of Covariance and multinomial logistic regression examined the impact of OSA, sleep duration, insomnia, and sleep quality on cognition and cognitive status.",Insomnia is a sleep disorder affecting cognitive status.
40325979,poor sleep quality,Yes,['sleep'],"Analysis of Covariance and multinomial logistic regression examined the impact of OSA, sleep duration, insomnia, and sleep quality on cognition and cognitive status.",Poor sleep quality is a documented sleep disturbance impacting cognition.
40325979,REM sleep behavior disorder (RBD),Yes,['sleep'],"we aimed to (1) identify rates of obstructive sleep apnea (OSA), abnormal sleep duration, circadian phase shift, insomnia, poor sleep quality, and REM sleep behavior disorder (RBD);",RBD is a sleep disorder impacting cognition.
37647340,technology-based compensatory behaviors,Yes,['behavior_change'],"The current study examined whether greater use of technology to help with daily tasks is associated with less subjective cognitive decline (SCD), especially in individuals with a family history of Alzheimer's disease (AD).",Technology use is a behavioral strategy affecting cognitive decline.
37647340,technology-based behavioral strategies,Yes,['behavior_change'],"In individuals with a family history of AD, more reliance on technology-based behavioral strategies was associated with less SCD (p = 0.018), but this relationship was not significant in individuals without family history of AD (p = 0.511).",Strategies involving technology use are observable actions affecting health.
37647340,physical activity,Yes,['physical_activity'],"However, a family history of AD moderated the association between technology use and SCD even when controlling for another protective lifestyle factor, physical activity.",Physical activity is a documented lifestyle factor influencing ADRD.
40457220,alcohol consumption,Yes,['substance_use'],"The results indicated that residence location, alcohol consumption, life satisfaction, depressive symptoms, and education level are key factors influencing the risk of MCI among older adults with functional disability.",Alcohol consumption is a form of substance use impacting ADRD risk.
40457220,life satisfaction,Yes,['behavior_change'],"The results indicated that residence location, alcohol consumption, life satisfaction, depressive symptoms, and education level are key factors influencing the risk of MCI among older adults with functional disability.",Life satisfaction is a psychosocial factor influencing cognitive risk.
40457220,depressive symptoms,Yes,['behavior_change'],"The results indicated that residence location, alcohol consumption, life satisfaction, depressive symptoms, and education level are key factors influencing the risk of MCI among older adults with functional disability.",Depressive symptoms are a behavioral factor influencing ADRD risk.
40320775,Dancing,Yes,['physical_activity'],"BackgroundDancing may be protective for cognitive health among adults with mild cognitive impairment, Alzheimer's disease or dementia; however, additional methods are needed to characterize motor behavior quality in studies of dance.",Dancing is a form of physical activity linked to cognitive health.
40320775,dance behavior,Yes,['physical_activity'],"ObjectiveTo determine how long each of a range of motor behaviors should be observed to optimize the reliability of ""dance-like state"" (DLS) scores-a novel metric for characterizing motor behavior quality in reference to free-form dancing using accelerometry.",Dance is a form of physical activity linked to cognitive health.
40320775,motor behavior quality,Yes,['physical_activity'],"BackgroundDancing may be protective for cognitive health among adults with mild cognitive impairment, Alzheimer's disease or dementia; however, additional methods are needed to characterize motor behavior quality in studies of dance.",Motor behavior quality relates to physical activity's impact on cognitive health.
40320775,dance-like state,Yes,['physical_activity'],"ObjectiveTo determine how long each of a range of motor behaviors should be observed to optimize the reliability of ""dance-like state"" (DLS) scores-a novel metric for characterizing motor behavior quality in reference to free-form dancing using accelerometry.",Dance is a form of physical activity linked to cognitive health.
40320775,free-form dancing,Yes,['physical_activity'],"ObjectiveTo determine how long each of a range of motor behaviors should be observed to optimize the reliability of ""dance-like state"" (DLS) scores-a novel metric for characterizing motor behavior quality in reference to free-form dancing using accelerometry.",Dancing is a form of physical activity linked to cognitive health.
40298273,compulsive behaviors,Yes,['behavior_change'],Here we present the case of a 56-year-old right-handed White male who developed osteomyelitis and empyema after repetitive compulsive excoriation rituals.,Compulsive behaviors are observable actions affecting health.
40298273,behavioral agitation,Yes,['behavior_change'],"His recent history included profound personality changes, apathy, loss of empathy, limited insight, behavioral agitation, and episodic memory loss.",Behavioral agitation is a modification in observable actions affecting health.
40267299,music therapy,Yes,['behavior_change'],Music therapy may be especially beneficial for individuals with ADRD and their caregivers as music is a form of non-verbal communication.,Music therapy is a non-pharmacological intervention affecting behavior.
40267299,movement behavior,Yes,['behavior_change'],Video recordings allowed for assessment of movement behavior and affective state responses.,Movement behavior is an observable action affecting health.
40267299,affective state responses,Yes,['behavior_change'],Video recordings allowed for assessment of movement behavior and affective state responses.,Affective state responses are observable behaviors related to emotional expression.
40267299,behavioral and neural outcomes,Yes,['behavior_change'],"Future studies should examine the effects of music therapy on behavioral and neural outcomes, especially as it relates to interpersonal behavioral and neural synchrony.",Behavioral outcomes are observable actions affected by music therapy.
40261292,obesity,No,[],"Obesity is a major global health issue linked to increased risks of dementia, including Alzheimer's disease (AD).","Obesity is a health condition, not a behavior or lifestyle factor."
40261292,body mass index (BMI),No,[],"This study investigates the relationship between body mass index (BMI) and NPS in AD dementia patients, focusing on the potential mediating role of systemic inflammation.","BMI is a physiological measure, not a behavior or lifestyle factor."
40261292,BMI,No,[],"BMI significantly affects NPI-Q total scores and specific symptoms, including delusions, hallucinations, agitation/aggression, elation/euphoria, disinhibition, irritability/lability, aberrant motor behavior, nighttime disturbances, and appetite/eating disturbances.","BMI is a measure of body weight, not a behavior or lifestyle factor."
40261292,Obese patients,No,[],"Obese patients exhibited higher NPI-Q total scores and greater severity in symptoms such as hallucinations, agitation/aggression, elation/euphoria, apathy/indifference, disinhibition, aberrant motor behavior, and nighttime disturbances.","Obese patients is a clinical characteristic, not a behavior/lifestyle factor."
40261292,obesity,No,[],This study demonstrates that obesity is associated with a heightened burden of NPS in AD dementia patients.,"Obesity is a medical condition, not a behavior or lifestyle factor."
40082178,nutrition,Yes,['diet'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Nutrition is the habitual consumption of foods and beverages.
40082178,physical activity (PA),Yes,['physical_activity'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Physical activity is a documented behavior influencing ADRD biomarkers.
40082178,sleep,Yes,['sleep'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Sleep is a documented behavior influencing AD biomarkers.
40082178,alcohol consumption,Yes,['substance_use'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Alcohol consumption is a form of substance use impacting ADRD.
40082178,smoking,Yes,['substance_use'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Smoking is a form of substance use impacting ADRD.
40082178,social isolation,Yes,['Undefined'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.","Social isolation is a social factor, not a behavior/lifestyle factor."
40082178,nutrition,Yes,['diet'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",Nutrition is the habitual consumption of foods and beverages.
40082178,physical activity (PA),Yes,['physical_activity'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",PA is linked to reduced AD biomarkers NfL and Aβ.
40082178,sleep,Yes,['sleep'],"Limited evidence suggests that better nutrition is associated with favourable AD plasma biomarker profiles and that PA is associated with less plasma NfL and Aβ, whilst poor sleep is associated with elevated plasma Aβ.",Poor sleep is linked to elevated plasma Aβ in AD.
40072737,protective behaviors,Yes,['behavior_change'],Interventions that promote engagement in established protective behaviors throughout the life course may offer an opportunity to address disparities.,Protective behaviors are actions taken to improve health outcomes.
40072737,protective behaviors,Yes,['behavior_change'],"Survey items assessed concern about ADRD, beliefs related to ways to support brain health, knowledge of protective behaviors, and actual engagement in protective behaviors.",Protective behaviors are actions taken to improve health outcomes.
40072737,protective behaviors,Yes,['behavior_change'],"Less than a third (29.5%) were able to name three steps to support brain health, and 45.5% reported currently engaging in behaviors to support brain health.",Engaging in behaviors to support brain health is a behavior change.
40072737,protective behaviors,Yes,['behavior_change'],"Most middle-aged Latinos believed brain health is actionable, while concern for ADRD, awareness of ways to protect the brain, and engagement in science-based protective behaviors was variable.",Protective behaviors are actions taken to improve health outcomes.
40072737,modifiable risk factors,Yes,"['behavior_change', 'diet', 'physical_activity', 'substance_use', 'sleep']","Opportunities exist for increasing education about well-established modifiable risk factors for ADRD, yet more research is needed to understand these factors in historically minoritized communities.",Refers to behaviors/lifestyle factors influencing ADRD risk.
39949308,Brief Behavioral Activation Therapy,Yes,['behavior_change'],This study aimed to investigate the effectiveness of Brief Behavioral Activation Therapy (BBAT) on apathy symptoms in older adults with Alzheimer's disease (AD) in a medical center facility.,BBAT is a therapeutic intervention modifying behavior to reduce apathy.
39949308,Brief Behavioral Activation Therapy,Yes,['behavior_change'],The findings suggested that BBAT is effective in reducing apathy symptoms in patients with mild AD.,BBAT is a therapeutic intervention modifying behavior to reduce apathy.
39589019,religion/spirituality,Yes,['spirituality_and_religion'],Past work has identified a relationship between quality of life (QoL) and ADRD risk and also found that religion/spirituality (R/S) participation protects against ADRD.,R/S participation is linked to reduced ADRD risk.
39589019,quality of life (QoL),Yes,['behavior_change'],Past work has identified a relationship between quality of life (QoL) and ADRD risk and also found that religion/spirituality (R/S) participation protects against ADRD.,"QoL reflects overall well-being, influencing health outcomes like ADRD risk."
39589019,negative affect,Yes,['behavior_change'],Higher levels of negative affect are significantly associated with increased ADRD risk while more frequently attending religious services is significantly associated with reduced ADRD risk.,Negative affect is a psychological state influencing ADRD risk.
39589019,attending religious services,Yes,['spirituality_and_religion'],Higher levels of negative affect are significantly associated with increased ADRD risk while more frequently attending religious services is significantly associated with reduced ADRD risk.,Attending religious services is a practice related to spirituality and religion.
39589019,positive affect,Yes,['behavior_change'],"Further, positive affect trended toward reducing ADRD risk.",Positive affect is a psychological state influencing ADRD risk.
40203226,Alcohol consumption,Yes,['substance_use'],Heavy alcohol consumption is a major global health concern linked to increased morbidity and mortality.,Alcohol consumption is a form of substance use impacting health.
40203226,Alcohol consumption,Yes,['substance_use'],"However, the long-term impact of excessive alcohol consumption on cognitive abilities and dementia-related neuropathology is unclear.",Alcohol consumption is a form of substance use impacting cognition.
40203226,Alcohol consumption,Yes,['substance_use'],"This cross-sectional study used data from the Biobank for Aging Studies, classifying participants as never, moderate, heavy, or former drinkers.",Alcohol consumption is a form of substance use.
40203226,Alcohol consumption,Yes,['substance_use'],"Compared with participants who never consumed alcohol, moderate (odds ratio [OR] 1.60, 95% CI 1.19-2.15, <i>p</i> = 0.001), heavy (OR 2.33, 95% CI 1.50-3.63, <i>p</i> < 0.001), and former heavy (OR 1.89, 95% CI 1.41-2.54, <i>p</i> < 0.001) alcohol consumptions were associated with hyaline arteriolosclerosis while only heavy (OR 1.41, 95% CI 1.10-2.30, <i>p</i> = 0.012) and former heavy (OR 1.31, 95% CI 1.02-1.68, <i>p</i> = 0.029) alcohol consumptions were associated with neurofibrillary tangles.",Alcohol consumption is a form of substance use impacting cognition.
40203226,Former heavy drinking,Yes,['substance_use'],"Former heavy drinking was associated with a lower brain mass ratio (β -4.45, 95% CI -8.55 to -0.35, <i>p</i> = 0.033) and worse cognitive abilities (β 1.31, 95% CI 0.54-2.09, <i>p</i> < 0.001).",Former heavy drinking is a type of substance use.
40203226,Alcohol consumption,Yes,['substance_use'],"The association between impaired cognitive abilities and alcohol consumption was fully mediated by hyaline arteriolosclerosis (β 0.13, 95% CI 0.02-0.22, <i>p</i> = 0.012).",Alcohol consumption is a form of substance use impacting cognition.
40203226,Alcohol consumption,Yes,['substance_use'],"Moderate, heavy, and former heavy alcohol consumptions were associated with hyaline arteriolosclerosis and neurofibrillary tangles.",Alcohol consumption is a form of substance use impacting ADRD.
40203226,Alcohol consumption,Yes,['substance_use'],Former heavy alcohol consumption was associated with reduced brain mass and cognitive abilities.,Alcohol consumption is a form of substance use impacting cognition.
40203226,Alcohol consumption,Yes,['substance_use'],The association between alcohol and cognitive abilities was fully mediated by hyaline arteriolosclerosis.,Alcohol consumption is a form of substance use impacting cognition.
40431348,dietary habits,Yes,['diet'],"Chronic low-grade inflammation is emerging as a shared mechanism underlying both conditions, and this inflammatory state can be worsened by dietary habits.","Dietary habits influence inflammation, linked to neurodegenerative diseases like AD."
40431348,mood,Yes,['behavior_change'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.","Mood disturbances influence dietary behavior, affecting health."
40431348,sleep disturbances,Yes,['sleep'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Sleep disturbances are a documented behavior and lifestyle factor.
40431348,dietary behavior,Yes,['diet'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Dietary behavior influences health and is linked to neurodegenerative changes.
40431348,snacking,Yes,['diet'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Snacking is a dietary behavior linked to inflammation and ADRD.
40431348,consumption of high-glycemic and comfort foods,Yes,['diet'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Entity describes food intake linked to inflammation and neurodegenerative changes.
40431348,Western diet pattern,Yes,['diet'],Their consumption combined (or not) with a preexisting Western diet pattern-already linked to inflammation-could reinforce systemic inflammation involving the gut-brain axis.,Western diet pattern is a type of diet linked to inflammation.
40442881,high polyphenol snacks,Yes,['diet'],"We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education.",Snacks are part of dietary intake impacting cognition.
40442881,online speed of processing training,Yes,['behavior_change'],"We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education.",Cognitive training is a behavioral intervention impacting cognitive function.
40404275,lifestyle factors,Yes,"['behavior_change', 'diet', 'physical_activity', 'substance_use']","Despite the wealth of evidence suggesting a protective role of lifestyle factors on Huntington's disease (HD) onset and progression, their association with mortality has not been extensively studied.","Lifestyle factors encompass behaviors impacting health, including diet and activity."
40404275,caffeine consumption,Yes,['substance_use'],Adjusted Cox proportional hazards models were conducted to determine the association of lifestyle factors with mortality.,Caffeine is a substance whose consumption impacts health.
40404275,alcohol consumption,Yes,['substance_use'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Alcohol consumption is a form of substance use impacting health.
40404275,smoking,Yes,['substance_use'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Smoking is a form of substance use impacting health.
40404275,physical activity level,Yes,['physical_activity'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",Physical activity level is a documented behavior influencing health outcomes.
40404275,Mediterranean diet (MeDi) adherence,Yes,['diet'],"The aim of this study was to examine whether lifestyle factors such as caffeine and alcohol consumption, smoking, physical activity level, and Mediterranean diet (MeDi) adherence are associated with mortality among a Spanish cohort of patients with HD with a 9-year surveillance period.",MeDi adherence is a specific dietary pattern.
40357887,Sedentary behavior,Yes,['behavior_change'],Sedentary behavior may be a modifiable risk factor for Alzheimer's disease (AD).,Sedentary behavior is a modifiable lifestyle factor impacting ADRD.
40357887,Sedentary time,Yes,['behavior_change'],"In cross-sectional models, greater sedentary time related to a smaller AD-neuroimaging signature (β = -0.0001, p = 0.01) and worse episodic memory (β = -0.001, p = 0.003).",Sedentary time is a behavior linked to cognitive decline.
40357887,Sedentary time,Yes,['behavior_change'],"In longitudinal models, greater sedentary time related to faster hippocampal volume reductions (β = -0.1, p = 0.008) and declines in naming (β = -0.001, p = 0.03) and processing speed (β = -0.003, p = 0.02; β = 0.01, p = 0.01).",Sedentary time is a behavior linked to cognitive decline.
40357887,Sedentary behavior,Yes,['physical_activity'],Sedentary behavior is an independent risk factor for Alzheimer's disease.,"Sedentary behavior is lack of physical activity, impacting ADRD."
40331508,motivation for risk-reduction behavior,Yes,['behavior_change'],"Questionnaires were given before and 6 months after Aβ positron emission tomography results disclosure to assess anxiety and depression related to the possibility of an elevated result, subjective memory complaints, and motivation for risk-reduction behavior.",Motivation for behavior change impacts ADRD risk.
40331508,motivation to change lifestyle,Yes,['behavior_change'],Elevated Aβ disclosure was associated with no changes in depression or memory complaints and a modest decrease in anxiety and motivation to change lifestyle (p < 0.048).,Motivation to change lifestyle is a behavioral factor.
40331508,lifestyle changes,Yes,['behavior_change'],Decreased motivation for lifestyle changes was seen after disclosure of both elevated and non-elevated amyloid status and should be targeted.,Motivation for lifestyle changes impacts health outcomes.
40331508,lifestyle changes,Yes,['behavior_change'],Motivation for lifestyle changes decreased after Aβ disclosure.,Lifestyle changes are modifications in observable actions affecting health.
40304268,Physical activity,Yes,['physical_activity'],Evidence suggests that midlife physical activity may reduce Alzheimer's disease (AD) risk.,Physical activity is linked to reduced AD risk.
40304268,physical activity changes,Yes,['physical_activity'],"In at-risk individuals, we investigated midlife physical activity changes in relation to AD-related pathologies.",Changes in physical activity are linked to AD pathologies.
40304268,sedentary behavior,Yes,['physical_activity'],"Remaining sedentary was associated with lower cortical thickness compared to doing limited physical activity, maintaining adherence, or becoming adherent to WHO recommendations.",Sedentary behavior is the opposite of physical activity.
40304268,adherence to WHO recommendations,Yes,['physical_activity'],Becoming adherent to recommendations was linked to lower amyloid burden compared to becoming non-adherent.,Adherence to physical activity recommendations impacts AD pathology.
40304268,activity amounts,Yes,['physical_activity'],Increased activity amounts showed a dose-dependent association with lower amyloid burden.,Activity amounts directly relate to physical activity levels.
40304268,physical activity,Yes,['physical_activity'],Increasing physical activity and new adherence to WHO recommendations could be key objectives for preventive strategies during midlife.,Increasing physical activity is linked to better brain health.
40304268,Physical activity,Yes,['physical_activity'],Physical activity increases relate to lower Aβ burden in a dose-dependent manner.,Physical activity is linked to lower amyloid burden in ADRD.
40304268,sedentary,Yes,['physical_activity'],Remaining sedentary links to lower cortical thickness in AD-vulnerable structures.,Sedentary behavior is the opposite of physical activity.
40304268,physical activity levels,Yes,['physical_activity'],New adherence to WHO-recommended physical activity levels may enhance brain health.,Adherence to physical activity levels impacts brain health.
40245823,exercise once a week,Yes,['physical_activity'],"The following risk factors were associated with the reversion from MCI to normal cognition: education (low to high), age, Mini-Mental State Examination (MMSE), Functional Activities Questionnaire (FAQ), Auditory Verbal Learning Test (AVLT) delay recall test, Apolipoprotein E (APOE) positive, multiple domain impaired, live along, depression, doing house work daily/exercise once a week.",Exercise is a form of physical activity impacting cognition.
40245823,doing house work daily,Yes,['physical_activity'],"The following risk factors were associated with the reversion from MCI to normal cognition: education (low to high), age, Mini-Mental State Examination (MMSE), Functional Activities Questionnaire (FAQ), Auditory Verbal Learning Test (AVLT) delay recall test, Apolipoprotein E (APOE) positive, multiple domain impaired, live along, depression, doing house work daily/exercise once a week.",House work is a form of physical activity.
