PMID,entity_name,factor_relevance,factor_class,source_sentence,explanation
40457220,life satisfaction,No,['Undefined'],"The results indicated that residence location, alcohol consumption, life satisfaction, depressive symptoms, and education level are key factors influencing the risk of MCI among older adults with functional disability.","Life satisfaction is a psychological state, not a behavior or lifestyle factor."
40320775,dancing,Yes,['physical_activity'],"Dancing may be protective for cognitive health among adults with mild cognitive impairment, Alzheimer's disease or dementia; however, additional methods are needed to characterize motor behavior quality in studies of dance.",Dancing is a form of physical activity linked to cognitive health outcomes.
40267299,group music therapy,Yes,['behavior_change'],"In this case series, we describe a 12-week group music therapy program for individuals with ADRD and their caregivers.",Structured program modifying social/behavioral engagement for health outcomes.
40261292,obesity,No,['Undefined'],"Obesity is a major global health issue linked to increased risks of dementia, including Alzheimer's disease (AD).","Obesity is a health condition, not a behavior or lifestyle factor."
40261292,weight management,Yes,['behavior_change'],identifying these links could aid in weight management in AD patients.,Weight management involves modifying health behaviors to influence outcomes.
40082178,nutrition,Yes,['diet'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Nutrition relates to habitual food consumption affecting AD biomarkers.
40082178,physical activity (PA),Yes,['physical_activity'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",PA is a modifiable lifestyle factor linked to AD biomarkers.
40082178,sleep,Yes,['sleep'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",sleep is a modifiable lifestyle factor linked to AD biomarkers
40082178,alcohol consumption,Yes,['substance_use'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Alcohol is a psychoactive substance affecting health.
40082178,smoking,Yes,['substance_use'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Smoking is a substance use behavior linked to health outcomes.
40082178,social isolation,Yes,['Undefined'],"This review depicts the relationships between modifiable lifestyle factors (nutrition, physical activity (PA), sleep, alcohol consumption, smoking, and social isolation) and plasma biomarkers of AD: Aβ42, Aβ40, Aβ42/40, phosphorylated tau, total tau, neurofilament light chain (NfL) and glial fibrillary acidic protein.",Social isolation is a modifiable lifestyle factor but lacks a dedicated class in the provided taxonomy.
40072737,protective behaviors,Yes,['behavior_change'],"Survey items assessed concern about ADRD, beliefs related to ways to support brain health, knowledge of protective behaviors, and actual engagement in protective behaviors.","Protective behaviors refer to modifications in actions to support brain health, aligning with behavior change."
40072737,engagement in behaviors to support brain health,Yes,['behavior_change'],45.5% reported currently engaging in behaviors to support brain health.,Modifications in actions to support brain health align with behavior change.
39949308,Brief Behavioral Activation Therapy (BBAT),Yes,['behavior_change'],This study aimed to investigate the effectiveness of Brief Behavioral Activation Therapy (BBAT) on apathy symptoms in older adults with Alzheimer's disease (AD) in a medical center facility.,BBAT is a behavioral intervention targeting apathy.
39922446,apathy/affective NPS,No,['Undefined'],"In longitudinal analyses, we observed interactions between class and time, indicating accelerated cognitive decline in memory and executive function in the apathy/affective class.","Apathy/affective NPS are neuropsychiatric symptoms, not behavior/lifestyle factors."
39922446,complex NPS,No,['Undefined'],"In MCI, hazard ratios for conversion to AD were 1.39 (95% CI, 1.10-1.76) for the apathy/affective class and 2.03 (95% CI, 1.33-3.10) for the complex class compared with the no NPS group after adjusting for age, sex, education, global cognition, and APOE ε4 positivity.","NPS are symptoms, not behavior/lifestyle factors."
39589019,religion/spirituality (R/S),Yes,['spirituality_and_religion'],more frequently attending religious services is significantly associated with reduced ADRD risk.,Religious service attendance is a spiritual/religious practice linked to reduced ADRD risk.
39589019,quality of life (QoL),Yes,['Undefined'],Higher levels of negative affect are significantly associated with increased ADRD risk while more frequently attending religious services is significantly associated with reduced ADRD risk.,QoL is a psychosocial factor but not explicitly classified in the provided behavioral/lifestyle categories.
40203226,Alcohol Consumption,Yes,['substance_use'],"Moderate, heavy, and former heavy alcohol consumptions were associated with hyaline arteriolosclerosis and neurofibrillary tangles.",Alcohol is a psychoactive substance affecting cognition.
40431348,dietary habits,Yes,['diet'],"Chronic low-grade inflammation is emerging as a shared mechanism underlying both conditions, and this inflammatory state can be worsened by dietary habits.",Dietary habits influence inflammation linked to Alzheimer's disease.
40431348,snacking,Yes,['diet'],"During menopause, mood and sleep disturbances can influence dietary behavior, leading to enhanced snacking and consumption of high-glycemic and comfort foods.",Snacking is a dietary habit linked to nutritional patterns and inflammation in ADRD.
40431348,high-glycemic foods,Yes,['diet'],"Such foods, low in nutritional value, promote weight gain and elevated inflammatory markers.",relates to habitual food consumption affecting health
40431348,Western diet pattern,Yes,['diet'],Their consumption combined (or not) with a preexisting Western diet pattern-already linked to inflammation-could reinforce systemic inflammation involving the gut-brain axis.,"Western diet pattern is a dietary habit linked to inflammation, a risk factor for ADRD."
40442881,high polyphenol snacks,Yes,['diet'],"We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education.","The entity refers to habitual food consumption (nuts, berries) with specific nutritional composition (polyphenol-rich), directly aligning with the diet class."
40442881,online speed of processing training,Yes,['behavior_change'],"We report the feasibility and cognitive outcomes of a stage 1b randomized trial testing 3 months of home-delivered high polyphenol snacks (e.g., nuts, berries) and online speed of processing training among older adults with 12 or fewer years of education.",Cognitive training modifies mental habits to affect cognition.
40357887,sedentary behavior,Yes,['behavior_change'],Sedentary behavior may be a modifiable risk factor for Alzheimer's disease (AD).,Sedentary behavior is a modifiable action linked to AD risk.
40357887,sedentary behavior,Yes,['behavior_change'],"Results support the importance of reducing sedentary time, particularly among aging adults at genetic risk for AD. Greater sedentary behavior is related to neurodegeneration and worse cognition.",Modification in physical activity habits affecting cognition.
40331508,motivation to change lifestyle,Yes,['behavior_change'],Elevated Aβ disclosure was associated with no changes in depression or memory complaints and a modest decrease in anxiety and motivation to change lifestyle (p < 0.048).,Motivation to alter health-related habits
40304268,Physical activity changes,No,['Undefined'],Evidence suggests that midlife physical activity may reduce Alzheimer's disease (AD) risk.,Entity not explicitly mentioned in the source sentence.
40304268,Sedentary behavior,Yes,['physical_activity'],"Remaining sedentary was associated with lower cortical thickness compared to doing limited physical activity, maintaining adherence, or becoming adherent to WHO recommendations.","Sedentary behavior is a lack of physical activity, directly impacting brain health."
40304268,Adherence to WHO-recommended physical activity levels,Yes,['physical_activity'],Becoming adherent to recommendations was linked to lower amyloid burden compared to becoming non-adherent.,Adherence to physical activity guidelines is a form of physical activity.
40245823,doing house work daily/exercise once a week,Yes,['physical_activity'],The following risk factors were associated with the reversion from MCI to normal cognition: ... doing house work daily/exercise once a week.,Involves regular physical exertion through housework and structured exercise.
40232259,healthy diet,Yes,['diet'],"Healthy dietary patterns have been linked to reduced risks for cardiovascular diseases and dementia, making nutrition an essential part of a comprehensive approach for dementia prevention.",Refers to habitual food consumption linked to dementia prevention.
40232259,motivation for healthy eating,Yes,['behavior_change'],"higher levels of motivation for healthy eating (b = 0.22, 95% CI: 0.10, 0.34) and higher self-efficacy (b = 0.33, 95% CI: 0.20, 0.46) were linked to a healthy diet.",Motivation drives dietary behavior modifications.
40232259,self-efficacy,Yes,['Undefined'],"higher levels of motivation for healthy eating (b = 0.22, 95% CI: 0.10, 0.34) and higher self-efficacy (b = 0.33, 95% CI: 0.20, 0.46) were linked to a healthy diet.",Self-efficacy is a psychological construct influencing behavior but not a direct behavior or lifestyle factor in the provided classes.
39878054,Adverse Childhood Experiences (ACEs),No,['Undefined'],"Adverse childhood experiences (ACEs) are associated with an increased risk of developing chronic health conditions, including Alzheimer's disease and related dementias (ADRD) and subjective cognitive decline (SCD), self-reported confusion/memory loss, and an early clinical manifestation of ADRD.","ACEs represent external traumatic experiences, not modifiable behaviors or lifestyle choices."
39786627,REM sleep behavior disorder,Yes,['sleep'],"Eighty-four patients in the LBD continuum participated in this study, including 35 patients with video-polysomnography-confirmed idiopathic REM sleep behavior disorder (iRBD) and 49 clinically established LBD.",REM sleep behavior disorder is a sleep-related condition impacting cognitive outcomes.
39630270,weekly physical activity,Yes,['physical_activity'],"Cognitive reserve-enhancing factors were rated during three periods of life-course, namely early-life stage (educational attainment,), adulthood (household income) and late-life stage (weekly physical activity).",Regular physical activity as a cognitive reserve factor
39630270,educational attainment,Yes,['Undefined'],"Cognitive reserve-enhancing factors were rated during three periods of life-course, namely early-life stage (educational attainment,), adulthood (household income) and late-life stage (weekly physical activity).","Educational attainment is a static factor, not a current behavior or lifestyle modification."
39630270,household income,No,['Undefined'],"Cognitive reserve-enhancing factors were rated during three periods of life-course, namely early-life stage (educational attainment,), adulthood (household income) and late-life stage (weekly physical activity).","Household income is a socioeconomic indicator, not a direct behavior or lifestyle factor."
39349155,Anxiety,No,['Undefined'],"Here, we examined the impact of anxiety on AD progression and the underlying brainwide neuronal mechanisms.","Anxiety is a psychological symptom, not a behavior or lifestyle factor."
39349155,Anxiety,No,['Undefined'],"In the Alzheimer's Disease Neuroimaging Initiative dataset, anxiety predicted transition to dementia.","Anxiety is a neuropsychiatric symptom, not a behavior or lifestyle factor."
39180168,depression,No,['Undefined'],"The negative relationship between depression and EF was stronger in individuals with higher CR levels, suggesting a possible floor effect at lower CR levels.","Depression is a psychological condition, not a behavior or lifestyle factor."
40305830,life behaviors,Yes,['Undefined'],"The objective of this study was to explore the application of machine learning (ML) to integrate blood biomarkers, life behaviors, and disease history to predict the decline in cognitive function.",General term not specified in source sentence.
40294408,socially active state,Yes,['Undefined'],"We identified lower total dwell times in participants with AD (26/257, 10.1%) versus withheld HCs (156/257, 60.7%; odds ratio 0.95, 95% CI 0.92-0.97; false discovery rate [FDR]-corrected P<.001), as well as in participants with memory complaints (57/257, 22.2%; odds ratio 0.97, 95% CI 0.96-0.99; FDR-corrected P=.004).",Entity reflects social behavior state but lacks a dedicated class in the provided taxonomy.
40264239,Resilience Index (RI),Yes,['Undefined'],"We studied DNAm changes associated with the Resilience Index (RI), a composite measure of lifestyle factors, using blood samples from the Healthy Brain Initiative (HBI) cohort.","The Resilience Index (RI) is a composite measure of lifestyle factors, not a specific behavior or lifestyle class."
40313499,sleep quality,Yes,['sleep'],"Poor sleep quality (OR = 1.29, 95% CI: 1.1-1.52, p = 0.002) was associated with a higher risk of mild cognitive impairment.",relates to sleep patterns affecting cognition
40313499,daytime dysfunction,Yes,['sleep'],"There is a significant association between high daytime dysfunction and mild cognitive impairment (adjusted OR = 1.96, 95% CI: 1.45-2.62) as well as moderate to severe cognitive impairment (adjusted OR = 3.15, 95% CI: 2.09-4.73).",related to sleep quality and cognitive outcomes
40207435,social engagement,Yes,['Undefined'],One potential intervention for improving the health outcomes of individuals with ADRD is by providing opportunities for socialization that are highly engaging.,Social engagement is not explicitly listed in the provided factor classes.
40207435,social isolation,Yes,['Undefined'],Alzheimer's disease and related dementias (ADRD) is exacerbated by social isolation.,Social isolation is a social factor but not explicitly classified in the provided categories.
40148225,Loneliness,No,['Undefined'],Factors such as increased medication use (OR = 1.10 [95%CI 1.02 to 1.19]) and loneliness (OR = 2.51 [95%CI 1.44 to 4.36]) were associated with a higher likelihood of unmet environmental needs.,Loneliness is a social factor but not explicitly classified in the provided BSSR categories.
40148225,Living alone,No,['Undefined'],Participants living alone demonstrated higher levels of unmet physical needs (β = 0.27 [95%CI 0.01 to 0.53]).,"Living alone is a social condition, not a behavior or lifestyle factor as defined."
40148225,Social support,Yes,['Undefined'],Lower social support (OR = 1.71 [95%CI 1.02 to 2.84])... correlated with unmet physical needs.,Social support is a social factor but not explicitly covered in the provided behavioral/lifestyle classes.
40025716,smoking behaviors,Yes,['substance_use'],"Current smoking was associated with 1.33 times higher odds of cognitive impairment-no dementia (95% CI: 1.06, 1.65) in European ancestry participants (N = 7708).",Smoking involves intake of psychoactive substances affecting cognition.
40019132,brain-stimulating activities,Yes,['behavior_change'],A significant majority (94.7%) believe that brain-stimulating activities can delay AD onset.,Modifies behavior to include mental engagement affecting cognitive health.
40019132,cardiovascular health factors,No,['Undefined'],Awareness of cardiovascular health factors as risks was noted by 68.9% of participants,"Entity refers to health risk awareness, not a behavior/lifestyle factor itself."
39916679,lifestyle habits,Yes,['behavior_change'],"Protective psychological traits are linked to healthier lifestyle habits, while risk factors are associated with negative behaviors, and may impact cognitive function across the lifespan",Modifications in observable actions affecting health.
39916679,negative behaviors,Yes,['behavior_change'],"Protective psychological traits are linked to healthier lifestyle habits, while risk factors are associated with negative behaviors, and may impact cognitive function across the lifespan",Refers to modifications in health-affecting actions
39889875,shift work,Yes,['behavior_change'],"We found 9 factors where exposure was associated with higher risks of all-cause dementia: ... shift work, night shift work...",Shift work represents a habitual work schedule modification affecting health.
39889875,night shift work,Yes,['behavior_change'],"We found 9 factors where exposure was associated with higher risks of all-cause dementia: ... shift work, night shift work...",behavioral pattern affecting health
39824702,traditional Thai folk dance combined with cognitive stimulation program,Yes,['physical_activity'],"The 14-session, 7-week traditional Thai folk-dance program combined with cognitive stimulation focused on enhanced moderate intensity physical activity and cognitive stimulation engagement to improve MBI of older adults.",Involves structured physical movement (dance) as a core component.
40283750,Positive Childhood Experiences (PCEs),No,['Undefined'],PCEs were positively associated with memory intercept and change.,"PCEs represent past experiences, not current behavior/lifestyle factors."
40042844,Physical Activity,Yes,['physical_activity'],Physical activity (PA) is a nonpharmacological intervention for dementia prevention.,Physical activity is a behavior involving bodily movement linked to dementia prevention.
40123183,engagement in learning new skills,Yes,['behavior_change'],"Engagement in learning new skills can potentially foster cognitive and functional growth among low-income Latinos, a population at high risk for developing Alzheimer's disease and related dementias.",Learning new skills modifies behavior affecting cognition.
40044393,physical activity,Yes,['physical_activity'],"We constructed the lifestyle score based on no current smoking, moderate alcohol consumption, regular physical activity, healthy diet, adequate sleep duration, less sedentary behavior, and frequent social contact.",Regular physical activity is a lifestyle factor linked to reduced dementia risk.
40044393,healthy diet,Yes,['diet'],"We constructed the lifestyle score based on no current smoking, moderate alcohol consumption, regular physical activity, healthy diet, adequate sleep duration, less sedentary behavior, and frequent social contact.",relates to habitual food consumption affecting health
40044393,adequate sleep duration,Yes,['sleep'],"We constructed the lifestyle score based on no current smoking, moderate alcohol consumption, regular physical activity, healthy diet, adequate sleep duration, less sedentary behavior, and frequent social contact.",relates to sleep patterns affecting cognitive health
40044393,less sedentary behavior,Yes,['behavior_change'],"We constructed the lifestyle score based on no current smoking, moderate alcohol consumption, regular physical activity, healthy diet, adequate sleep duration, less sedentary behavior, and frequent social contact.",Reduction in sedentary habits affecting health
40044393,frequent social contact,Yes,['Undefined'],"We constructed the lifestyle score based on no current smoking, moderate alcohol consumption, regular physical activity, healthy diet, adequate sleep duration, less sedentary behavior, and frequent social contact.",Social contact is a behavioral/social factor but lacks a dedicated class in the provided taxonomy.
40042433,scam susceptibility,Yes,['Undefined'],"A higher level of scam susceptibility was associated with a considerably earlier dementia onset (β = -0.039; 95% confidence interval: -0.061, -0.017); those with a high level of susceptibility developed AD dementia at a mean age of 90.9 years compared to 98.2 for those with a low level.",Scam susceptibility reflects a behavioral trait linked to cognitive outcomes but does not align with predefined BSSR categories.
40015756,Social isolation,Yes,['Undefined'],"SI index and L were significantly associated with CD, with one-point increase of beta estimate (SE, p-value) = -0.002 (0.001,0.022) and -0.012 (0.003,<0.001), respectively.",Social isolation is a behavioral/social factor not explicitly covered by existing class labels.
40015756,Loneliness,No,['Undefined'],"Similarly, there were significant associations between SI index and incident AD, odds ratio (95 % CI, p-value) = 1.183 (1.016-1.379,0.029), and between L and incident AD, 2.117 (1.227-3.655,0.006).","Loneliness is a social/emotional state, not a behavior/lifestyle factor in the provided classes."
40015754,physical activity,Yes,['physical_activity'],Physical inactivity is one of the most important modifiable risk factors for Alzheimer's disease in North America.,Physical inactivity is a modifiable risk factor for ADRD.
39746450,subjective cognition and behavior,No,['Undefined'],This study investigated whether later-life changes in subjective cognition and behavior - potential markers of Alzheimer disease - could be observed in cognitively unimpaired older persons with a history of suspected mild traumatic brain injury (smTBI) earlier in life...,"Entity refers to cognitive and behavioral markers, not lifestyle/behavioral factors influencing ADRD."
39679452,Mild behavioural impairment (MBI),No,['Undefined'],Mild behavioural impairment (MBI) is a syndrome that leverages later-life emergent and persistent NPS to identify a high-risk group for incident dementia.,"Entity refers to a syndrome based on neuropsychiatric symptoms, not a behavior/lifestyle factor."
39679452,Neuropsychiatric symptoms (NPS),No,['Undefined'],"Compared with No-NPS, MBI participants had lower dementia-free survival (P < 0.0001) and 2.76-fold greater adjusted dementia incidence rate... Of those with MBI who progressed to dementia, 76.0% developed Alzheimer's disease.","NPS are symptoms, not behavior/lifestyle factors."
39863327,ultra-processed food consumption,Yes,['diet'],Our findings suggest that consumption of ultra-processed food in middle-age may be linked with an increased risk for Alzheimer's disease.,relates to habitual food consumption patterns affecting cognitive health
39821948,physical inactivity,Yes,['physical_activity'],"Higher incidence was associated with baseline age, APOE ε4 genotype, physical inactivity, Mini-Mental State Examination, and blood pressure.",Physical inactivity is a risk factor linked to reduced physical activity levels.
39817562,Behavioral Risk Factors Surveillance Survey (BRFSS) modules,No,['Undefined'],"It also adapts Behavioral Risk Factors Surveillance Survey (BRFSS) modules for self-reported cognitive and caregiving data, offering connections to research, clinical services, and education.","Entity refers to a surveillance tool, not a behavior/lifestyle factor."
39814524,physical activity,Yes,['physical_activity'],"Adults with sMCR reported more diseases and showed negative associations with physical activity, sedentary behavior, and sleep, suggesting that lifestyle modifications can play a significant role in MCR prevention.",Bodily movement affecting health
39814524,sedentary behavior,Yes,['physical_activity'],"Adults with sMCR reported more diseases and showed negative associations with physical activity, sedentary behavior, and sleep, suggesting that lifestyle modifications can play a significant role in MCR prevention.","Sedentary behavior reflects lack of physical activity, a key lifestyle factor impacting health."
39814524,sleep,Yes,['sleep'],"Adults with sMCR reported more diseases and showed negative associations with physical activity, sedentary behavior, and sleep, suggesting that lifestyle modifications can play a significant role in MCR prevention.",Sleep is a recurring state affecting cognition and dementia risk.
39809343,mind-body movement programs,Yes,['physical_activity'],Research suggest that mind-body movement programs have beneficial effects on cognitive outcomes for older adults with cognitive decline.,Involves structured physical movement and exercise.
39809343,Tai Chi,Yes,['physical_activity'],we are comparing a multidomain mind-body program... and a traditional Chinese mind-body exercise (Tai Chi) to a health and wellness education control condition.,Tai Chi is a mind-body exercise that improves physical and cognitive health.
39801125,music-based intervention,Yes,['Undefined'],"There was a significant difference in mean NPI-Q scores before and after the music intervention. Specifically, Delusion, Motor Disturbances, and Agitation scores were significantly reduced after music intervention.",Music-based intervention is a non-pharmacological therapeutic tool not explicitly covered by existing behavioral/lifestyle classes.
39791378,education,No,['Undefined'],"higher educational attainment was associated with better performance in all four examined cognitive domains (p < 0.001) and with lower likelihoods of MCI, amnestic MCI (aMCI), and non-aMCI (p < 0.05);","Education is a socio-behavioral proxy, not a direct behavior/lifestyle factor in the defined classes."
39791378,mental activity,Yes,['Undefined'],late-life mental activity was significantly related to lower likelihoods of MCI and aMCI (p < 0.05).,Mental activity is a behavior but not in predefined classes.
39791378,social support,Yes,['Undefined'],"A composite CR score was generated by integrating education, occupational complexity, mental activity, and social support, using structural equation modeling.",Social support is a social factor but not explicitly listed in the provided behavioral/lifestyle classes.
39791248,Mediterranean diet adherence,Yes,['diet'],"Improvements over time were seen in knowledge of dementia risk reduction, Mediterranean diet adherence, social contact satisfaction, and motivation for physical activity.",relates to habitual food consumption patterns
39791248,Physical activity motivation,Yes,['behavior_change'],"Improvements over time were seen in knowledge of dementia risk reduction, Mediterranean diet adherence, social contact satisfaction, and motivation for physical activity.",Motivation for physical activity represents a behavioral modification influencing health engagement.
39791248,Social contact satisfaction,No,['Undefined'],"Improvements over time were seen in knowledge of dementia risk reduction, Mediterranean diet adherence, social contact satisfaction, and motivation for physical activity.","Social contact satisfaction is a social factor, not a behavior/lifestyle class."
39791248,Cognitive activity levels,Yes,['behavior_change'],Cognitive activity levels and alcohol consumption improved over time in women.,Engaging in mentally stimulating activities modifies behavior affecting cognitive health.
39607591,life satisfaction,No,['Undefined'],"Life satisfaction was associated with about 72% lower risk of all-cause of dementia, an association that remained significant accounting for demographic (age, sex, race, ethnicity, education, marital and living status), psychological (depression), clinical (obesity, diabetes, hypertension), behavioral (current and former smoking), and genetic risk (APOE ϵ4) factors.","Entity represents a psychological state, not a behavior/lifestyle factor."
39237792,attention-deficit/hyperactivity disorder (ADHD),No,['Undefined'],attention-deficit/hyperactivity disorder (ADHD) is a risk factor for DLB.,"ADHD is a neurodevelopmental disorder, not a behavior/lifestyle factor."
39179761,unhealthy lifestyle factors,Yes,['behavior_change'],"Genetics was found to be the most endorsed cause of AD, followed by unhealthy lifestyle factors.",Lifestyle factors affecting health and disease risk.
39869903,healthy lifestyles or behavioral factors,Yes,['behavior_change'],Research has shown that engaging in a range of healthy lifestyles or behavioral factors can help reduce the risk of developing dementia.,Involves modifications in actions or habits affecting health.
39869903,health behaviors related to dementia risk reduction,Yes,['behavior_change'],to evaluate whether exposure to DementiaRisk changes ... health behaviors related to dementia risk reduction,Modifications in health-related actions to reduce dementia risk
39773296,lifestyle factors,Yes,['Undefined'],"41 variables that were significantly associated with at least one cognitive function, spanning categories such as education, socioeconomic status, lifestyle factors, body measurements, mental health, medical conditions, early life factors, and household characteristics.",Category encompasses multiple BSSR factors but is not a specific class.
39775724,leisure activities,Yes,['behavior_change'],Engagement in leisure activities is a potentially modifiable domain of cognitive reserve warranting further investigation.,Leisure activities represent modifiable behaviors influencing cognitive reserve linked to ADRD progression.
39775724,physical activity,Yes,['physical_activity'],Higher cognitive reserve was associated with ... more physical activity and better quality of life at baseline ...,Bodily movement enhancing health linked to cognitive outcomes.
39800460,LIBRA score,No,['Undefined'],"Efforts to maintain a brain healthy lifestyle could reduce the risk for MCI or dementia, and slow cognitive decline.","The LIBRA score is a composite risk assessment tool, not a specific behavior or lifestyle factor."
39800460,ANU-ADRI<sub>mod</sub>,No,['Undefined'],Individuals whose scores increased one standard deviation (SD) less had a 19.0-24.6% lower risk for MCI/dementia.,"ANU-ADRI<sub>mod</sub> is a composite risk score, not a direct behavior/lifestyle factor."
39799941,maternal overnutrition,Yes,['diet'],"The objective of the present review was to collect available data, suggesting a link between maternal overnutrition and the latter impairment of cognitive functions in the progeny, and to relate this relationship with Alzheimer's disease (AD).","Maternal overnutrition refers to dietary patterns affecting offspring cognitive outcomes, directly linking diet to ADRD risk."
